title,image_link,platform1,platform2,platform3,platform4,platform5,platform6
The Legend of Heroes: Trails of Cold Steel III,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/The_Legend_of_Heroes_Trails_of_Cold_Steel_III_video_game_logo_2017.jpg/220px-The_Legend_of_Heroes_Trails_of_Cold_Steel_III_video_game_logo_2017.jpg,PS4,na,na,na,na,na
Legend of Kay Anniversary,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Legend_of_Kay_Coverart.png/220px-Legend_of_Kay_Coverart.png,PS4\,WiiU\,Xbox360,na,na,na
Lego Batman 3: Beyond Gotham,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Lego_Batman_3_-_Beyond_Gotham_cover.jpg/220px-Lego_Batman_3_-_Beyond_Gotham_cover.jpg,PS4\,PS3\,WiiU\,XboxOne,na,na
Lego City Undercover,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/LegoCityUndercover.jpg/220px-LegoCityUndercover.jpg,PS4\,Switch\,WiiU\,XboxOne,na,na
Lego DC Super-Villains,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Lego_DC_Super-Villains_Cover.jpg/220px-Lego_DC_Super-Villains_Cover.jpg,PS4\,Switch\,XboxOne,na,na,na
Lego Dimensions,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Lego_Dimensions_PS4_Box_Cover.jpg/220px-Lego_Dimensions_PS4_Box_Cover.jpg,PS4\,WiiU\,Xbox360\,XboxOne,na,na
Lego Harry Potter Collection Remastered,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Lego_potter_cover.jpg/220px-Lego_potter_cover.jpg,PS4,na,na,na,na,na
The Lego Movie Videogame,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/The_Lego_Movie_Videogame_cover.jpg/220px-The_Lego_Movie_Videogame_cover.jpg,PS4\,WiiU\,XboxOne,na,na,na
The Lego Movie 2 Videogame,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/The_Lego_Movie_Videogame_2.jpg/220px-The_Lego_Movie_Videogame_2.jpg,PS4\,Switch\,XboxOne,na,na,na
The Lego Ninjago Movie Video Game,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/The_Lego_Ninjago_Movie_Videogame_cover.jpg/220px-The_Lego_Ninjago_Movie_Videogame_cover.jpg,PS4\,Switch\,XboxOne,na,na,na
Lego The Hobbit,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/LegoTheHobbitVideoGameBoxart.jpg/220px-LegoTheHobbitVideoGameBoxart.jpg,PS4\,WiiU\,XboxOne,na,na,na
Lego Jurassic World,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Lego_Jurassic_World_cover.png/220px-Lego_Jurassic_World_cover.png,PS4\,WiiU\,XboxOne,na,na,na
Lego Marvel Super Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Lego-Marvel-cover.jpg/220px-Lego-Marvel-cover.jpg,PS4\,PS3\,WiiU\,XboxOne,na,na
Lego Marvel Super Heroes 2,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Lego_Marvel_Super_Heroes_2_cover.png/220px-Lego_Marvel_Super_Heroes_2_cover.png,PS4\,Switch\,XboxOne,na,na,na
Lego Marvel's Avengers,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Lego_Avengers.jpg/220px-Lego_Avengers.jpg,PS4\,WiiU\,XboxOne,na,na,na
Lego Star Wars: The Force Awakens,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/LegoStarWarsTheForceAwakens.jpg/220px-LegoStarWarsTheForceAwakens.jpg,PS4\,PS3\,WiiU\,Xbox360\,XboxOne,na
Lego Worlds,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/LEGO_Worlds_Logo.jpg/220px-LEGO_Worlds_Logo.jpg,PS4\,Switch\,XboxOne,na,na,na
Lethal League,https://upload.wikimedia.org/wikipedia/en/f/fc/LethalLeague.png,PS4\,XboxOne,na,na,na,na
Lethal League Blaze,unreleased,PS4,na,na,na,na,na
Letter Quest: Grimm's Journey Remastered,unreleased,PS4\,XboxOne,na,na,na,na
Lichdom: Battlemage,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Lichdom_Battlemage_cover_art.jpg/220px-Lichdom_Battlemage_cover_art.jpg,PS4\,XboxOne,na,na,na,na
Life Goes On: Done to Death,unreleased,PS4,na,na,na,na,na
Life Is Strange,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Life_Is_Strange_cover.jpg/220px-Life_Is_Strange_cover.jpg,PS4\,PS3\,XboxOne,na,na,na
Life Is Strange 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Life_Is_Strange_2_cover.jpg/220px-Life_Is_Strange_2_cover.jpg,PS4\,XboxOne,na,na,na,na
Life Is Strange: Before the Storm,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Life-is-Strange-Before-the-Storm.jpg/220px-Life-is-Strange-Before-the-Storm.jpg,PS4\,XboxOne,na,na,na,na
Limbo,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Limbo_Box_Art.jpg/220px-Limbo_Box_Art.jpg,PS4\,PS3\,Switch\,Xbox360\,XboxOne,na
Linelight,unreleased,PS4,na,na,na,na,na
Lithium: Inmate 39,unreleased,PS4,na,na,na,na,na
LittleBigPlanet 3,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/LittleBigPlanet_3_boxart.jpg/220px-LittleBigPlanet_3_boxart.jpg,PS4\,PS3,na,na,na,na
Little Nightmares,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Little_Nightmares_Box_Art.png/220px-Little_Nightmares_Box_Art.png,PS4\,Switch\,XboxOne,na,na,na
Little Witch Academia: Chamber of Time,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Chamber_of_Time.jpg/220px-Chamber_of_Time.jpg,PS4,na,na,na,na,na
Livelock,unreleased,PS4\,XboxOne,na,na,na,na
Lock's Quest,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Lock%27s_Quest.jpg/220px-Lock%27s_Quest.jpg,PS4\,XboxOne,na,na,na,na
LocoRoco Remastered,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/LocoRoco_Coverart.png/220px-LocoRoco_Coverart.png,PS4,na,na,na,na,na
LocoRoco 2 Remastered,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Loco_Roco_2.jpg/220px-Loco_Roco_2.jpg,PS4,na,na,na,na,na
Lone Survivor: Director's Cut,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Lone_Survivor_game.png/220px-Lone_Survivor_game.png,PS4,na,na,na,na,na
The Long Dark,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/The_Long_Dark_Key_Art.jpg/220px-The_Long_Dark_Key_Art.jpg,PS4\,XboxOne,na,na,na,na
Loot Rascals,unreleased,PS4,na,na,na,na,na
Lords of the Fallen,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Lords_of_The_Fallen.png/220px-Lords_of_The_Fallen.png,PS4\,XboxOne,na,na,na,na
Lost Castle,unreleased,PS4\,Switch,na,na,na,na
Lost Sea,unreleased,PS4\,XboxOne,na,na,na,na
Lost Soul Aside,unreleased,PS4,na,na,na,na,na
Lost Sphear,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Lost_sphear_art.jpg/220px-Lost_sphear_art.jpg,PS4\,Switch,na,na,na,na
Machinarium,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Machinarium-cover_art.png/220px-Machinarium-cover_art.png,PS4\,PS3,na,na,na,na
Mad Max,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Mad_Max_cover_art.png/220px-Mad_Max_cover_art.png,PS4\,XboxOne,na,na,na,na
Madden NFL 15,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Madden_15_Cover_Featuring_Richard_Sherman.png/220px-Madden_15_Cover_Featuring_Richard_Sherman.png,PS4\,PS3\,Xbox360\,XboxOne,na,na
Madden NFL 16,https://upload.wikimedia.org/wikipedia/en/f/f7/Odell_Beckham_Jr._Madden_NFL_16_Cover.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Madden NFL 17,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Madden_NFL_17_cover.jpeg/220px-Madden_NFL_17_cover.jpeg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Madden NFL 18,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Madden18GOAT.jpg/220px-Madden18GOAT.jpg,PS4\,XboxOne,na,na,na,na
Madden NFL 19,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Madden19cover.jpeg/220px-Madden19cover.jpeg,PS4\,XboxOne,na,na,na,na
Madden NFL 25,https://upload.wikimedia.org/wikipedia/en/2/25/Madden_NFL_25_Next-Gen.jpeg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Mafia III,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Mafia_III_cover_art.jpg/220px-Mafia_III_cover_art.jpg,PS4\,XboxOne,na,na,na,na
Mages of Mystralia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Mages_of_Mystralia_video_game_logo_2017.png/220px-Mages_of_Mystralia_video_game_logo_2017.png,PS4\,XboxOne,na,na,na,na
Magicka 2,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Magicka_2_cover_artwork.jpg/220px-Magicka_2_cover_artwork.jpg,PS4,na,na,na,na,na
Mahjong,unreleased,PS4\,XboxOne,na,na,na,na
Maldita Castilla EX,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/MalditaCastilla.jpg/220px-MalditaCastilla.jpg,PS4,na,na,na,na,na
Malicious Fallen,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/MALICIOUS_Cover_Art.jpg/220px-MALICIOUS_Cover_Art.jpg,PS4,na,na,na,na,na
Manifold Garden,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/ManifoldGarden_logo_solidhorizontal.png/220px-ManifoldGarden_logo_solidhorizontal.png,PS4,na,na,na,na,na
Mantis Burn Racing,unreleased,PS4\,Switch\,XboxOne,na,na,na
Mark McMorris Infinite Air,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Mark_McMorris_Infinite_Air_cover.jpg/220px-Mark_McMorris_Infinite_Air_cover.jpg,PS4,na,na,na,na,na
Marooners,unreleased,PS4\,XboxOne,na,na,na,na
Marvel Puzzle Quest: Dark Reign,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Marvel_Puzzle_Quest_Coverart.png/220px-Marvel_Puzzle_Quest_Coverart.png,PS4\,PS3\,Xbox360\,XboxOne,na,na
Marvel: Ultimate Alliance,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Ultimate_alliance.PNG/220px-Ultimate_alliance.PNG,PS4\,PS3\,Xbox360\,XboxOne,na,na
Marvel: Ultimate Alliance 2,https://upload.wikimedia.org/wikipedia/en/1/18/Marvel_Ultimate_Alliance_2.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Marvel vs. Capcom: Infinite,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/MvCI_Cover.png/220px-MvCI_Cover.png,PS4\,XboxOne,na,na,na,na
Mary Skelter 2,unreleased,PS4,na,na,na,na,na
Masquerada: Songs and Shadows,unreleased,PS4\,XboxOne,na,na,na,na
Mass Effect: Andromeda,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Mass_Effect_Andromeda_cover.jpeg/220px-Mass_Effect_Andromeda_cover.jpeg,PS4\,XboxOne,na,na,na,na
Matterfall,https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Matterfall_video_game_cover_art_2017.jpg/220px-Matterfall_video_game_cover_art_2017.jpg,PS4,na,na,na,na,na
Max: The Curse of Brotherhood,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Max%2C_The_Curse_of_Brotherhood_box_art.jpg/220px-Max%2C_The_Curse_of_Brotherhood_box_art.jpg,PS4\,Switch\,Xbox360\,XboxOne,na,na
Mayan Death Robots,unreleased,PS4,na,na,na,na,na
McDroid,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/McDroid_cover_art.jpg/220px-McDroid_cover_art.jpg,PS4\,XboxOne,na,na,na,na
MediEvil,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/MediEvil_2019.jpg/220px-MediEvil_2019.jpg,PS4,na,na,na,na,na
Mega Coin Squad,unreleased,PS4\,XboxOne,na,na,na,na
Mega Man 11,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/MM11JPNPS4.jpg/220px-MM11JPNPS4.jpg,PS4\,Switch\,XboxOne,na,na,na
Mega Man X Legacy Collection 1 & 2,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Mega_Man_X_Coverart.png/250px-Mega_Man_X_Coverart.png,PS4,na,na,na,na,na
Megadimension Neptunia VII,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Hyperdimension_Neptunia_Victory_II_cover.jpg/220px-Hyperdimension_Neptunia_Victory_II_cover.jpg,PS4,na,na,na,na,na
Mekazoo,unreleased,PS4\,XboxOne,na,na,na,na
Melbits World,unreleased,PS4,na,na,na,na,na
Mercenary Kings,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Mercenary_Kings_box_art.jpg/220px-Mercenary_Kings_box_art.jpg,PS4\,XboxOne,na,na,na,na
The Messenger,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/MessengerHeader.png/220px-MessengerHeader.png,PS4\,Switch,na,na,na,na
Metal Gear Solid V: Ground Zeroes,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/MGSV_Ground_Zeroes_boxart.jpg/220px-MGSV_Ground_Zeroes_boxart.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Metal Gear Solid V: The Phantom Pain,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Metal_Gear_Solid_V_The_Phantom_Pain_cover.png/220px-Metal_Gear_Solid_V_The_Phantom_Pain_cover.png,PS4\,PS3\,Xbox360\,XboxOne,na,na
Metal Gear Survive,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Metal_Gear_Survive_cover_art.jpg/220px-Metal_Gear_Survive_cover_art.jpg,PS4\,XboxOne,na,na,na,na
Metal Max Xeno,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Metal_Max_Xeno.png/220px-Metal_Max_Xeno.png,PS4,na,na,na,na,na
Metal Slug 3,https://upload.wikimedia.org/wikipedia/en/5/55/Metal_Slug_3.png,PS4\,PS3\,Xbox360,na,na,na
Metro Exodus,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Cover_Art_of_Metro_Exodus.png/220px-Cover_Art_of_Metro_Exodus.png,PS4\,XboxOne,na,na,na,na
Metro Redux,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Metrolastlight.jpg/220px-Metrolastlight.jpg,PS4,na,na,na,na,na
The Metronomicon: Slay the Dance Floor,unreleased,PS4,na,na,na,na,na
Micro Machines World Series,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Micro_Machines_World_Series.png/220px-Micro_Machines_World_Series.png,PS4\,XboxOne,na,na,na,na
Middle-earth: Shadow of Mordor,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Shadow_of_Mordor_cover_art.jpg/220px-Shadow_of_Mordor_cover_art.jpg,PS4\,Xbox360\,XboxOne,na,na,na
Middle-earth: Shadow of War,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/MiddleEarthShadowOfWar.jpg/220px-MiddleEarthShadowOfWar.jpg,PS4\,XboxOne,na,na,na,na
Mighty No. 9,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Mighty_No._9_cover_art.jpg/220px-Mighty_No._9_cover_art.jpg,PS4\,PS3\,WiiU\,Xbox360\,XboxOne,na
Minecraft,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Minecraft_logo.svg/220px-Minecraft_logo.svg.png,PS4\,Switch\,XboxOne,na,na,na
Minecraft: Story Mode,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Minecraft_Story_Mode_Logo.png/220px-Minecraft_Story_Mode_Logo.png,PS4\,PS3\,PS3\,Switch\,Xbox360\,XboxOne
Minecraft: Story Mode - Season 2,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Minecraft_Story_Mode_Logo.png/220px-Minecraft_Story_Mode_Logo.png,PS4\,XboxOne,na,na,na,na
Minutes,unreleased,PS4,na,na,na,na,na
Mirror's Edge Catalyst,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Mirror%27s_Edge_Catalyst.jpg/220px-Mirror%27s_Edge_Catalyst.jpg,PS4\,XboxOne,na,na,na,na
MLB 14: The Show,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/MLB_14_The_Show_Cover_Art.jpg/220px-MLB_14_The_Show_Cover_Art.jpg,PS4\,PS3,na,na,na,na
MLB 15: The Show,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/MLB_15_The_Show_cover_art.jpg/220px-MLB_15_The_Show_cover_art.jpg,PS4\,PS3,na,na,na,na
MLB The Show 16,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/MLBTheShow16.jpg/220px-MLBTheShow16.jpg,PS4,na,na,na,na,na
MLB The Show 17,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/MLB_The_Show_17_Cover.jpg/220px-MLB_The_Show_17_Cover.jpg,PS4,na,na,na,na,na
MLB The Show 18,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/MLB_the_show_18_cover.png/220px-MLB_the_show_18_cover.png,PS4,na,na,na,na,na
MLB The Show 19,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/MLB-The-Show-19-cover-athlete-min.jpg/220px-MLB-The-Show-19-cover-athlete-min.jpg,PS4,na,na,na,na,na
Momodora: Reverie Under the Moonlight,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/MomodoraIV.jpg/220px-MomodoraIV.jpg,PS4\,Switch\,XboxOne,na,na,na
Monopoly Plus,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Monopoly_ps3.jpg/250px-Monopoly_ps3.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Monster Boy and the Cursed Kingdom,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Monster_Boy_video_game_logo_2017.png/220px-Monster_Boy_video_game_logo_2017.png,PS4\,Switch\,XboxOne,na,na,na
Monster Energy Supercross,unreleased,PS4\,XboxOne,na,na,na,na
Monster Energy Supercross 2,unreleased,PS4\,XboxOne,na,na,na,na
Monster Hunter: World,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Monster_Hunter_World_cover_art.jpg/220px-Monster_Hunter_World_cover_art.jpg,PS4\,XboxOne,na,na,na,na
Moon Hunters,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Moon_Hunters_Cover_Art.jpg/220px-Moon_Hunters_Cover_Art.jpg,PS4\,Switch,na,na,na,na
Moonlighter,https://upload.wikimedia.org/wikipedia/en/thumb/9/98/Moonlighter.jpg/220px-Moonlighter.jpg,PS4\,Switch\,XboxOne,na,na,na
Moons of Madness,unreleased,PS4\,XboxOne,na,na,na,na
Mordheim: City of the Damned,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Mordheim_CotD_art.jpg/220px-Mordheim_CotD_art.jpg,PS4\,XboxOne,na,na,na,na
Mortal Kombat X,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Mortal_Kombat_X_Cover_Art.png/220px-Mortal_Kombat_X_Cover_Art.png,PS4\,XboxOne,na,na,na,na
Mortal Kombat 11,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Mortal_Kombat_11_cover_art.png/220px-Mortal_Kombat_11_cover_art.png,PS4\,Switch,na,na,na,na
Mother Russia Bleeds,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Mother_Russia_Bleeds_logo.png/220px-Mother_Russia_Bleeds_logo.png,PS4\,Switch,na,na,na,na
Mothergunship,unreleased,PS4\,XboxOne,na,na,na,na
MotoGP 14,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/MotoGP_14_cover_art.jpg/220px-MotoGP_14_cover_art.jpg,PS4\,PS3\,Xbox360,na,na,na
MotoGP 15,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/MotoGP_15_cover_art%2C_Oct_2015.jpg/220px-MotoGP_15_cover_art%2C_Oct_2015.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
MotoGP 18,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Motogp18.jpg/220px-Motogp18.jpg,PS4\,Switch\,XboxOne,na,na,na
Moto Racer 4,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Moto_Racer_4.jpg/220px-Moto_Racer_4.jpg,PS4\,Switch\,XboxOne,na,na,na
Motor Strike: Immortal Legends,unreleased,PS4,na,na,na,na,na
Mount & Blade: Warband,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Mount_%26_Blade_-_Warband_cover.jpg/220px-Mount_%26_Blade_-_Warband_cover.jpg,PS4\,XboxOne,na,na,na,na
Mount & Blade II: Bannerlord,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Mount_%26_Blade_II_Bannerlord_logo.jpg/220px-Mount_%26_Blade_II_Bannerlord_logo.jpg,PS4,na,na,na,na,na
Mousecraft,unreleased,PS4,na,na,na,na,na
Mr. Pumpkin's Adventure,unreleased,PS4\,XboxOne,na,na,na,na
Mugsters,unreleased,PS4\,XboxOne,na,na,na,na
Mulaka,unreleased,PS4\,Switch\,XboxOne,na,na,na
The Mummy Demastered,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Mummy_Demastered_cover.jpg/220px-Mummy_Demastered_cover.jpg,PS4\,Switch\,XboxOne,na,na,na
Murder Detective: Jack the Ripper,unreleased,PS4\,Switch,na,na,na,na
Murdered: Soul Suspect,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Murdered_Soul_Suspect_Artwork_Logo.jpg/220px-Murdered_Soul_Suspect_Artwork_Logo.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
Mushroom Wars 2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Blue_pencil.svg/10px-Blue_pencil.svg.png,PS4\,Switch\,XboxOne,na,na,na
Mutant Football League,https://upload.wikimedia.org/wikipedia/en/7/7f/Mutant_Football_League_video_game_logo_2017.png,PS4\,Switch\,XboxOne,na,na,na
Mutant Mudds Deluxe,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/MutantMuddsTitle.jpg/220px-MutantMuddsTitle.jpg,PS4\,PS3\,WiiU,na,na,na
Mutant Mudds Super Challenge,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/MutantMuddsTitle.jpg/220px-MutantMuddsTitle.jpg,PS4\,WiiU,na,na,na,na
Mutant Year Zero: Road to Eden,unreleased,PS4\,XboxOne,na,na,na,na
Mutazione,unreleased,PS4,na,na,na,na,na
MX vs. ATV Supercross Encore,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/MX_vs._ATV_Box_Art_from_Amazon.jpg/220px-MX_vs._ATV_Box_Art_from_Amazon.jpg,PS4,na,na,na,na,na
MXGP The Official Motocross Videogame,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/MXGP_The_Official_Motocross_Videogame_cover.jpg/220px-MXGP_The_Official_Motocross_Videogame_cover.jpg,PS4\,PS3,na,na,na,na
MXGP 2,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/MXGP_The_Official_Motocross_Videogame_cover.jpg/220px-MXGP_The_Official_Motocross_Videogame_cover.jpg,PS4,na,na,na,na,na
MXGP3,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/MXGP_The_Official_Motocross_Videogame_cover.jpg/220px-MXGP_The_Official_Motocross_Videogame_cover.jpg,PS4\,Switch\,XboxOne,na,na,na
MX Nitro,unreleased,PS4\,XboxOne,na,na,na,na
My Time at Portia,unreleased,PS4\,Switch\,XboxOne,na,na,na
Mystery Chronicle: One Way Heroics,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Fushigi_no_Chronicle.png/220px-Fushigi_no_Chronicle.png,PS4,na,na,na,na,na
N++,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/N%2B%2B_game_logo.jpg/220px-N%2B%2B_game_logo.jpg,PS4\,Switch\,XboxOne,na,na,na
Nano Assault Neo X,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Nano_Assault_Neo_Logo.png/220px-Nano_Assault_Neo_Logo.png,PS4,na,na,na,na,na
Naruto Shippuden: Ultimate Ninja Storm 4,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/NSUNS4_game_cover.png/220px-NSUNS4_game_cover.png,PS4\,XboxOne,na,na,na,na
Naruto Shippuden: Ultimate Ninja Storm Trilogy/Legacy,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Narutoultimateninjalogo.jpg/250px-Narutoultimateninjalogo.jpg,PS4,na,na,na,na,na
NASCAR Heat Evolution,https://upload.wikimedia.org/wikipedia/en/2/27/NASCAR_Heat_Evolution_Cover.jpeg,PS4\,XboxOne,na,na,na,na
Natural Doctrine,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/NAtURAL_DOCtRINE_Cover_Art.png/220px-NAtURAL_DOCtRINE_Cover_Art.png,PS4\,PS3,na,na,na,na
NBA 2K Playgrounds 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/NBA_Playgrounds.jpg/220px-NBA_Playgrounds.jpg,PS4\,Switch\,XboxOne,na,na,na
NBA 2K14,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/NBA_2K14_cover.jpg/220px-NBA_2K14_cover.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
NBA 2K15,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/NBA_2K15_cover_art.jpg/220px-NBA_2K15_cover_art.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
NBA 2K16,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/NBA_2K16_cover_art.jpg/220px-NBA_2K16_cover_art.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
NBA 2K17,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/NBA_2K17_cover_art.jpg/220px-NBA_2K17_cover_art.jpg,PS4\,PS3\,Xbox360\,XboxOne,na,na
NBA 2K18,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/NBA_2K18_cover_art.jpg/220px-NBA_2K18_cover_art.jpg,PS4\,Switch\,Xbox360\,XboxOne,na,na
NBA 2K19,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/NBA_2K19_cover_art.jpg/220px-NBA_2K19_cover_art.jpg,PS4\,Switch\,XboxOne,na,na,na
NBA Live 14,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/NBA_Live_14_cover.jpg/200px-NBA_Live_14_cover.jpg,PS4\,XboxOne,na,na,na,na
NBA Live 15,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/NBA_Live_15_cover_art.jpg/200px-NBA_Live_15_cover_art.jpg,PS4\,XboxOne,na,na,na,na
NBA Live 16,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/NBA_Live_16.jpeg/250px-NBA_Live_16.jpeg,PS4\,XboxOne,na,na,na,na
NBA Live 18,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Live18cover.jpg/220px-Live18cover.jpg,PS4\,XboxOne,na,na,na,na
